PLAYER,TEAM,MATCH UP,DATE,W/L,MIN,PTS,FG%,3P%,FTM,FTA,FT%,PF,+/-,FGM,FGA,3PM,3PA,OREB,DREB,REB,AST,TOV,STL,BLK,TOV
Aaron Brooks,MIN,MIN vs. HOU,02/13/2018,,L,1,0,-,0,0,-,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Brooks,MIN,MIN vs. SAC,12/14/2017,,W,3,5,100,0,0,-,0,4,2,2,1,1,0.0,0.0,1,1,1,0.0,0.0
Aaron Gordon,ORL,ORL vs. TOR,03/20/2018,,L,34,16,46.7,0,0,-,2,-4,7,15,2,8,0.0,0.0,6,6,0.0,1,1
Aaron Gordon,ORL,ORL vs. GSW,12/01/2017,,L,37,29,52.2,0,1,0.0,0,-18,12,23,5,11,0.0,2,5,7,3,1,2
Aaron Gordon,ORL,ORL @ GSW,11/13/2017,,L,33,10,30.8,0,0,-,2,-16,4,13,2,7,0.0,2,8,10,3,1,0.0
Aaron Gordon,ORL,ORL @ PHX,11/10/2017,,W,31,22,77.8,6,11,54.5,3,14,7,9,2,2,0.0,0.0,7,7,1,1,1
Aaron Gordon,ORL,ORL @ NOP,10/30/2017,,W,18,17,53.8,0,1,0.0,4,0,7,13,3,5,0.0,1,6,7,4,2,0.0
Aaron Gordon,ORL,ORL @ PHI,02/24/2018,,L,31,20,47.1,0,0,-,3,7,8,17,4,8,0.0,2,5,7,1,0.0,1
Aaron Gordon,ORL,ORL vs. POR,12/15/2017,,L,25,13,40.0,3,6,50.0,3,-11,4,10,2,5,0.0,1,5,6,3,1,0.0
Aaron Gordon,ORL,ORL vs. CHI,11/03/2017,,L,29,11,40.0,0,0,-,2,-13,4,10,3,5,0.0,1,6,7,2,1,0.0
Aaron Gordon,ORL,ORL vs. MIA,12/30/2017,,L,36,39,63.6,6,7,85.7,2,-3,14,22,5,11,0.0,1,6,7,0.0,0.0,2
Aaron Gordon,ORL,ORL @ CLE,01/18/2018,,L,36,17,35.0,1,2,50.0,2,2,7,20,2,10,0.0,1,9,10,2,4,0.0
Aaron Gordon,ORL,ORL @ NYK,04/03/2018,,W,28,7,20.0,1,2,50.0,3,7,3,15,0.0,8,0.0,0.0,4,4,1,2,0.0
Aaron Gordon,ORL,ORL @ DEN,11/11/2017,,L,30,13,45.5,2,2,100,0,-24,5,11,1,5,0.0,0.0,3,3,2,0.0,1
Aaron Gordon,ORL,ORL @ POR,11/15/2017,,L,32,12,40.0,2,2,100,1,-9,4,10,2,6,0.0,1,4,5,2,2,0.0
Aaron Gordon,ORL,ORL @ OKC,02/26/2018,,L,33,18,35.0,3,4,75.0,0,9,7,20,1,7,0.0,1,6,7,0.0,2,3
Aaron Gordon,ORL,ORL vs. NYK,02/22/2018,,L,25,9,33.3,1,2,50.0,0,0,3,9,2,3,0.0,0.0,5,5,3,0.0,1
Aaron Gordon,ORL,ORL @ MIN,11/22/2017,,L,37,26,61.1,2,3,66.7,3,3,11,18,2,8,0.0,3,6,9,1,1,0.0
Aaron Gordon,ORL,ORL vs. TOR,02/28/2018,,L,31,11,44.4,2,5,40.0,0,-12,4,9,1,6,0.0,2,8,10,0.0,2,1
Aaron Gordon,ORL,ORL vs. MIN,01/16/2018,,W,39,14,29.4,3,3,100,2,7,5,17,1,7,0.0,3,4,7,3,0.0,1
Aaron Gordon,ORL,ORL @ PHI,11/25/2017,,L,35,16,40.0,6,6,100,0,-9,4,10,2,4,0.0,1,8,9,0.0,1,2
Aaron Gordon,ORL,ORL @ BKN,01/01/2018,,L,41,20,40.0,2,3,66.7,2,-5,8,20,2,8,0.0,1,11,12,2,1,0.0
Aaron Gordon,ORL,ORL vs. UTA,11/18/2017,,L,30,18,50.0,6,8,75.0,2,-19,6,12,0.0,4,0.0,1,8,9,1,0.0,0.0
Aaron Gordon,ORL,ORL @ BOS,11/24/2017,,L,26,11,20.0,7,8,87.5,1,-26,2,10,0.0,1,0.0,2,5,7,0.0,1,0.0
Aaron Gordon,ORL,ORL @ MIL,01/10/2018,,L,30,11,22.2,3,4,75.0,2,-23,4,18,0.0,5,0.0,2,2,4,1,0.0,0.0
Aaron Gordon,ORL,ORL vs. DEN,12/08/2017,,L,29,14,41.7,3,5,60.0,0,-7,5,12,1,4,0.0,2,1,3,1,0.0,0.0
Aaron Gordon,ORL,ORL @ WAS,01/12/2018,,L,38,14,26.7,3,4,75.0,1,-2,4,15,3,6,0.0,3,7,10,4,0.0,0.0
Aaron Gordon,ORL,ORL @ DAL,01/09/2018,,L,33,19,37.5,6,8,75.0,3,0,6,16,1,7,0.0,2,6,8,1,0.0,0.0
Aaron Gordon,ORL,ORL @ UTA,03/05/2018,,L,33,13,22.2,4,4,100,3,-14,4,18,1,6,0.0,2,4,6,1,0.0,0.0
Aaron Gordon,ORL,ORL vs. OKC,11/29/2017,,W,44,40,56.5,8,11,72.7,1,17,13,23,6,12,0.0,0.0,15,15,1,4,1
Aaron Gordon,ORL,ORL vs. WAS,04/11/2018,,W,12,11,44.4,0,0,-,1,3,4,9,3,5,0.0,0.0,3,3,1,0.0,1
Aaron Gordon,ORL,ORL vs. DAL,04/04/2018,,W,26,20,50.0,2,2,100,2,14,8,16,2,6,0.0,0.0,4,4,2,1,1
Aaron Gordon,ORL,ORL @ ATL,04/01/2018,,L,37,10,30.8,0,0,-,1,1,4,13,2,6,0.0,1,6,7,2,1,1
Aaron Gordon,ORL,ORL vs. SAS,10/27/2017,,W,26,16,63.6,0,0,-,1,20,7,11,2,4,0.0,1,5,6,1,0.0,1
Aaron Gordon,ORL,ORL vs. BKN,03/28/2018,,L,32,15,46.2,0,0,-,3,-17,6,13,3,6,0.0,1,2,3,1,0.0,0.0
Aaron Gordon,ORL,ORL vs. CLE,01/06/2018,,L,32,30,50.0,3,6,50.0,6,2,13,26,1,8,0.0,3,5,8,4,2,0.0
Aaron Gordon,ORL,ORL vs. BKN,10/24/2017,,W,37,41,77.8,8,10,80.0,3,7,14,18,5,5,0.0,4,10,14,1,0.0,0.0
Aaron Gordon,ORL,ORL vs. BOS,11/05/2017,,L,34,18,46.2,5,5,100,2,2,6,13,1,3,0.0,2,10,12,1,1,1
Aaron Gordon,ORL,ORL vs. ATL,12/06/2017,,W,45,24,60.0,6,9,66.7,4,15,9,15,0.0,4,0.0,5,10,15,2,0.0,1
Aaron Gordon,ORL,ORL vs. CHI,03/30/2018,,L,37,18,28.6,5,6,83.3,2,-3,6,21,1,8,0.0,3,4,7,1,1,1
Aaron Gordon,ORL,ORL @ IND,01/27/2018,,L,40,22,45.0,3,8,37.5,2,-4,9,20,1,6,0.0,4,7,11,1,1,1
Aaron Gordon,ORL,ORL @ BOS,01/21/2018,,W,38,11,29.4,1,2,50.0,1,4,5,17,0.0,3,0.0,3,10,13,2,0.0,0.0
Aaron Gordon,ORL,ORL @ MEM,11/01/2017,,W,34,19,63.6,3,4,75.0,0,14,7,11,2,4,0.0,0.0,7,7,1,2,1
Aaron Gordon,ORL,ORL @ MIL,04/09/2018,,L,32,12,35.7,1,2,50.0,1,-18,5,14,1,5,0.0,0.0,4,4,6,2,0.0
Aaron Gordon,ORL,ORL vs. IND,11/20/2017,,L,35,13,38.5,1,2,50.0,2,-10,5,13,2,9,0.0,1,11,12,3,1,1
Aaron Gordon,ORL,ORL vs. NYK,11/08/2017,,W,37,21,72.7,1,2,50.0,1,23,8,11,4,6,0.0,1,3,4,0.0,0.0,1
Aaron Gordon,ORL,ORL vs. HOU,01/03/2018,,L,33,16,30.4,0,0,-,1,-14,7,23,2,6,0.0,0.0,8,8,2,0.0,0.0
Aaron Gordon,ORL,ORL @ LAL,03/07/2018,,L,36,28,55.0,2,7,28.6,1,18,11,20,4,6,0.0,4,10,14,3,0.0,1
Aaron Gordon,ORL,ORL @ CHA,12/04/2017,,L,35,14,26.7,4,4,100,2,-9,4,15,2,7,0.0,0.0,6,6,2,1,1
Aaron Gordon,ORL,ORL @ TOR,04/08/2018,,L,27,16,50.0,2,5,40.0,0,-11,6,12,2,6,0.0,0.0,2,2,1,3,1
Aaron Gordon,ORL,ORL vs. DET,12/28/2017,,W,30,14,50.0,0,0,-,2,5,6,12,2,2,0.0,1,6,7,5,0.0,1
Aaron Gordon,ORL,ORL vs. MEM,03/03/2018,,W,33,14,50.0,6,7,85.7,5,13,4,8,0.0,1,0.0,1,7,8,3,2,2
Aaron Gordon,ORL,ORL vs. MIA,10/18/2017,,W,34,14,30.8,5,6,83.3,4,10,4,13,1,2,0.0,2,7,9,1,0.0,2
Aaron Gordon,ORL,ORL vs. DET,03/02/2018,,W,36,27,52.6,4,6,66.7,4,15,10,19,3,8,0.0,1,12,13,1,2,1
Aaron Gordon,ORL,ORL @ IND,11/27/2017,,L,39,16,50.0,2,2,100,2,-21,5,10,4,7,0.0,2,4,6,1,1,4
Aaron Gordon,ORL,ORL vs. PHX,03/24/2018,,W,36,29,55.6,6,9,66.7,2,18,10,18,3,6,0.0,2,9,11,3,3,1
Aaron Gordon,ORL,ORL vs. PHI,03/22/2018,,L,28,10,26.7,1,1,100,1,-16,4,15,1,5,0.0,1,10,11,2,2,1
Aaron Gordon,ORL,ORL vs. SAC,01/23/2018,,L,35,16,35.3,2,3,66.7,3,-2,6,17,2,7,0.0,4,8,12,7,1,0.0
Aaron Gordon,ORL,ORL @ CHA,10/29/2017,,L,36,17,43.8,1,2,50.0,4,-11,7,16,2,6,0.0,2,7,9,3,2,2
Aaron Gordon,ORL,ORL @ NYK,12/03/2017,,W,39,10,27.3,3,3,100,1,9,3,11,1,6,0.0,1,3,4,1,2,0.0
